message,default label,default score,camembert label,camembert score
"ben depuis le temps elle doit plus avoir de batterie
",POSITIVE,0.9614,NEGATIVE,0.7034
"Oui c’est vrai
",NEUTRAL,0.6665,POSITIVE,0.8061
"c'est une possibilité mais comment payer une autre voiture?
",NEGATIVE,0.966,NEUTRAL,0.6426
"Bah Papa me file la thune
Sinon la casse
",NEGATIVE,0.9796,NEGATIVE,0.9281
"bon ben voit avec ton père c'est ce samedi ou l'autre?
",NEGATIVE,0.9102,NEUTRAL,0.6195
"J’ai 8 jours à partir de la réception de la lettre
Donc à partir d’aujourd’hui
Samedi en 8 donc
",POSITIVE,0.9013,NEUTRAL,0.5285
"OK ben écoute la casse j'ai les coordonnées et tout je m'étais déjà renseignée, c'est vraiment des cons dans cette résidence
",POSITIVE,0.8644,NEGATIVE,0.9517
"C’est peut être pas eux, peut être que la mairie vérifie de temps en temps
",NEUTRAL,0.5916,NEUTRAL,0.5769
"non c'est le syndic qui a prévenu les flics, j'ai appelé les flics, tu dois bouger la voiture tous les huit jours
",NEGATIVE,0.9794,NEUTRAL,0.5399
"Donc si je change de place de parking ils me font pas chier ?
Je la pousse plus loin si ils veulent
Ca me laisse 2 semaines comme ça
",NEGATIVE,0.928,NEGATIVE,0.8255
"tu sais que moi il m'avait fait la même avec la 306 mais j'avais pas été prévenue  donc j'avais déclaré la voiture volée et 3 ans après la fourrière m'appelle !!!!
vu qu'elle est dans le collimateur je ne suis pas sûre que la déplacer suffise
",NEGATIVE,0.9314,NEUTRAL,0.544
"Ya des places gratuites pas loin de la résidence. Juste savoir si ça me laisse 8 jours de plus ou pas
",NEGATIVE,0.845,NEGATIVE,0.7635
"franchement je ne sais pas il faudrait la mettre loin de la résidence pour ne pas alerter
bah je pense que la casse c'est mieux tant pis
",NEGATIVE,0.6814,NEGATIVE,0.9769
"Bon ça me laisse une semaine pour voir
",NEUTRAL,0.5809,NEGATIVE,0.8342
"c'est ça j'ai vraiment les boules quand même je suis désolée
",NEGATIVE,0.9054,NEGATIVE,0.9917
"C’est pas grave, ça nous a déjà bien aidé
",NEGATIVE,0.968,POSITIVE,0.6702
"bon en tous cas bon week-end j'espère que ça ne va pas te le gâcher bisous
",NEGATIVE,0.8982,POSITIVE,0.8493
"Tu parles j’en ai déjà plus rien à foutre
",POSITIVE,0.9334,NEGATIVE,0.9968
"tant mieux
si je me souviens Roger a un grand jardin peut-être pourriez vous lui demander si il peut la stocker dans un coin de son jardin en attendant de trouver une solution
",NEGATIVE,0.7917,NEUTRAL,0.5316
"Oui je verrai avec Papa Lundi
Haha tu nous dira ce que ça vaut
",NEGATIVE,0.9655,POSITIVE,0.7001
"alors c'est bon?
",NEGATIVE,0.9196,NEUTRAL,0.5272
"Bof
",NEGATIVE,0.6882,NEGATIVE,0.9975
"quelle est la différence entre un clou et un ordinateur ?
",NEGATIVE,0.8959,NEUTRAL,0.5259
"L’ordinateur c’est le truc avec un clavier
Sinon c’est quoi la différence ?
",NEGATIVE,0.9555,NEGATIVE,0.9636
"aucune ils sont tous les deux conçus pour planter
",POSITIVE,0.8341,NEGATIVE,0.9404
"Hahahah
",POSITIVE,0.8702,POSITIVE,0.8538
"c'est une blague de ma série
",NEGATIVE,0.6765,NEGATIVE,0.7688
"Ha ha ha t as manger un carambar !
",NEGATIVE,0.9932,POSITIVE,0.7034
"un si grand soleil
",POSITIVE,0.9756,POSITIVE,0.9462
"Mdr je comprend mieux !!
",POSITIVE,0.7859,POSITIVE,0.7655
"Mince on a zappé avant on a loupé la blague du coup
",NEGATIVE,0.9719,NEGATIVE,0.9746
"quel dommage n'est ce pas ?
",NEGATIVE,0.9501,NEUTRAL,0.6315
"Oui effectivement c est dommage !
",NEUTRAL,0.6255,NEUTRAL,0.579
"Voiture prise pour la casse, on peut aller demain pour faire les papiers, on sera pas pressés comme ça
",NEGATIVE,0.9612,NEUTRAL,0.6025
Oki ,POSITIVE,0.9895,POSITIVE,0.8631
"Ha oui c’est vrai
",NEGATIVE,0.8894,POSITIVE,0.7837
"Et oui lol
",NEUTRAL,0.6521,POSITIVE,0.7594
"La chaudière qui fonctionne quand on vient la réparer
Et qui est pétée le reste du temps
",NEGATIVE,0.8376,NEGATIVE,0.9729
"Mdr oui je te dis y a quelqu un qui devait la toucher ... Enfin bref il va faire l entretien annuel
Pff
",NEGATIVE,0.9595,NEGATIVE,0.8484
"Oui j’ai vu sur Facebook
Tu vas au parking du coup ?
",NEGATIVE,0.9751,NEUTRAL,0.5778
"Oui je pense que je vais me garer au parking maintenant !!
",POSITIVE,0.804,NEUTRAL,0.597
"Ouais c’est mieux. Tu peux réparer aujourd’hui ?
",NEGATIVE,0.9513,NEGATIVE,0.7266
"oui c'est mieux elle tentera moins de gens!!!!
",POSITIVE,0.9645,NEUTRAL,0.6063
"Non faut que je l amene lundi ou que tu l amenes lundi a mondial parbrise celui qui est vers l arena
",NEGATIVE,0.9293,NEUTRAL,0.5383
"Ok, je peux t’amener au taff et m’en occuper si tu veux
",POSITIVE,0.9748,NEUTRAL,0.5109
"Oui je veux bien
",POSITIVE,0.9494,POSITIVE,0.8505
"Ca roule
",POSITIVE,0.9474,POSITIVE,0.9189
"Je te donnerais les details ce week end !
",POSITIVE,0.9738,POSITIVE,0.8249
"ah ah ah pierre va conduire la jolie voiture
",NEGATIVE,0.9061,POSITIVE,0.7522
"Je roulerai pas trop vite pour pas que la fenêtre ouverte ne me décoiffe
",NEUTRAL,0.6401,NEGATIVE,0.8145
"vaut mieux
",POSITIVE,0.8385,NEGATIVE,0.7773
"Mdr
Bon demain soir je suis pas la
",POSITIVE,0.7728,NEGATIVE,0.7532
"Ok je prendrai le bus. Rappelle moi ce que je dois prendre Maman
",NEGATIVE,0.9522,NEUTRAL,0.5133
"et ben mon chéri pas grave on va faire la fête avec pierre🤣🤣🤣🤣
",NEGATIVE,0.9441,NEUTRAL,0.6393
"Haha on va manger du poisson surtout
",POSITIVE,0.9568,NEUTRAL,0.5743
"tu prends le 3 aux quinconces à 18h34 et tu arrives devant la pharmacie arrêt pins francs à 18h55
",NEGATIVE,0.9803,NEUTRAL,0.5825
"Ok ça roule !
Tu finis à 19h le Samedi ?
",NEGATIVE,0.9305,NEUTRAL,0.5788
"oui
",NEUTRAL,0.5688,POSITIVE,0.8921
"Tout beau tout neuf
",POSITIVE,0.9948,POSITIVE,0.9578
"Yes merci nickel
",POSITIVE,0.9765,POSITIVE,0.9916
"T’avais fait tomber les clés du Scenic dans la voiture
",NEGATIVE,0.9281,NEGATIVE,0.6875
"Ah ok c est vrai ma poche est vide lol j avais un truc tomber mais je me demandais ce que c etais
",NEGATIVE,0.9572,NEGATIVE,0.8272
"ah tu vois ils ont fait ça de suite, ça a pris combien de temps ?
",NEGATIVE,0.9425,NEGATIVE,0.6694
"1h
Ils l’ont fait de suite parce qu’ils avaient pas trop de chose prévues aujourd’hui
Sinon ils m’auraient pris qu’à 17h
",NEGATIVE,0.7822,NEGATIVE,0.94
"t'as eu du bol
",NEGATIVE,0.9854,POSITIVE,0.7689
"Oui, après je suis arrivé à l’ouverte le premier jour des vacances, ça aide aussi
Et le mec était marrant, il m’a raconté des anecdotes de réparation
",NEGATIVE,0.8118,POSITIVE,0.7524
"bon tu t'es bien amusé
",POSITIVE,0.9786,POSITIVE,0.7997
"Un de ses collègues est allé réparer le pare-brise d’un gars, le mec lui demande ce qui c’est passé, il a dit que c’était un météorite
Et il a insisté pour le mettre sur le compte rendu
2 semaines après, la femme du gars appelle, elle s’est aussi prise une météorite ^^
Faudra leur expliquer comment ça fonctionne les cailloux sur la rocade
",NEGATIVE,0.9651,NEGATIVE,0.6991
"trop drôle !!! ils ont pas de bol
",NEGATIVE,0.9875,POSITIVE,0.885
"Haha oui
",NEUTRAL,0.6137,POSITIVE,0.8081
"Mdr
Il t as dit combien ca couter au total ?
",NEGATIVE,0.9899,NEUTRAL,0.6475
"J’ai la facture je regarde
121.76
Elle prend 37 balles l’assurance, ils se font pas chier
",POSITIVE,0.8827,NEGATIVE,0.7051
"c'est pas cher en fait
tu vois ce que je te disais, c'est que si l'assurance gelait le bonus ça valait pas le coup de la faire intervenir
",POSITIVE,0.7871,NEUTRAL,0.6394
"Oui j’avoue, je m’attendais à plus cher
",POSITIVE,0.9689,NEUTRAL,0.6337
"mais comment ça l'assurance prend 37 euros
",NEGATIVE,0.94,NEGATIVE,0.822
"Bah 122 - 85 = 37
",NEGATIVE,0.9438,NEUTRAL,0.5203
"oj
ok
",POSITIVE,0.9993,POSITIVE,0.9343
"Nico a payé 85 et l’assurance le reste
Je comprends pas bien la franchise, pourquoi tu paies si t’es assuré ?
J’ai lu un truc et j’ai compris
",NEGATIVE,0.91,NEGATIVE,0.7939
"Pour baisser les prix de l assurance !
Mon collegue a la matmut il payait 10% du prix de la reparation pour les bris de glaces et maintenant pour 1euros de plus par mois il a plus de franchise pour les bris de glaces parcontre il l a paye plus chere sont assurance ...
",NEGATIVE,0.9057,NEUTRAL,0.5579
"parfois il t'enleve la franchise mais quand t'as eu aucun incident pendant des décennies t'es mal barré !!!!
",NEGATIVE,0.8898,NEUTRAL,0.5911
"Mdr
Ok
Parcontre j espere qu il m a remis le meme type de vitre teinter verte ...
",NEGATIVE,0.9843,NEUTRAL,0.5126
"Ca avait l’air identique à la vitre conducteur
",POSITIVE,0.9577,NEGATIVE,0.6686
"non on dirait qu'elle est teintée rose
",NEGATIVE,0.9138,NEUTRAL,0.5493
"Mdr
Ok ben ca va alors non parce qu il aurait pu mettre une simple vitre non teintée et du coup moins chere lol
",NEGATIVE,0.9824,NEGATIVE,0.8219
"Un sacré cailloux en effet
",NEGATIVE,0.9849,NEGATIVE,0.8026
"pourquoi ils ont mis projection de cailloux
",NEGATIVE,0.6955,NEGATIVE,0.8998
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"À mon avis tous les dégâts dont le chauffeur n’est pas responsable et il n’y a pas d’autre personne impliquée ils le mettent dans cette catégorie
",NEUTRAL,0.5181,NEGATIVE,0.7442
"ça aurait pu être vandalisme !!!
",NEGATIVE,0.9919,NEGATIVE,0.8224
"Oui mais le caillou qui te saute dessus sur la rocade c’est pas un vandal
",NEGATIVE,0.9124,NEGATIVE,0.6744
"ah ah ah mais il a dit quoi Nico au juste
",NEGATIVE,0.9708,NEGATIVE,0.89
"Bonne question
",NEGATIVE,0.9434,POSITIVE,0.9199
"Moi j ai dit une meteorite est tomber sur ma vitre mdr
Non j ai dit on m a casser la vitre et qu on a essayer de me voler
",NEGATIVE,0.913,NEGATIVE,0.8817
"ah je comprends mieux!!!!
ben alors pourquoi ils ont  mis projection de cailloux
",NEGATIVE,0.767,NEGATIVE,0.8709
"J en sais rien parce que ils ont peut etre cru que le mec y est aller a coup de cailloux mdr
",NEGATIVE,0.93,NEUTRAL,0.6563
"Ah super
",POSITIVE,0.9885,POSITIVE,0.9614
"Les enfants y a un spin off de suits mais sera dispo sur amazon prime pff le 11 novembre ca se nomme pearson !!
",NEGATIVE,0.9034,NEUTRAL,0.5552
"putain ils font chier amazon tant pis
pourquoi ils restent pas sur netflix
c'est pas grave Jessica c'est pas ma préférée
",NEGATIVE,0.9539,NEGATIVE,0.8421
"Ben j en sais rien en tout cas c est amazon qui a recuperer les droits pff mais peut etre que ca va passer a la teloche ...
",NEGATIVE,0.8918,NEGATIVE,0.8001
"ah peut-être suites passe sur w9 je crois
",NEGATIVE,0.8976,POSITIVE,0.7241
"Ou peut etre sur serie club
",POSITIVE,0.8956,NEUTRAL,0.5927
"oui
quel connard ce nouveau chef
",POSITIVE,0.9696,NEGATIVE,0.7279
"Haha
",POSITIVE,0.7155,POSITIVE,0.7862
"Mais il a raison mdr
",POSITIVE,0.6824,POSITIVE,0.7693
"non
",NEGATIVE,0.9891,NEUTRAL,0.6004
"Ben regarde il a l ai de bien s amuser avec l imprimante 3D Bacteries
",NEGATIVE,0.9108,NEUTRAL,0.6263
"ça va pas durer
",NEUTRAL,0.5266,NEGATIVE,0.7748
"Ben oui lol mcgarret va lui dire d arreter d etre un con !!
",NEGATIVE,0.9044,NEUTRAL,0.5458
"c'est ça il a un sale rôle j'espère qu'il va gicler
",NEUTRAL,0.5102,NEGATIVE,0.839
"Je vais te rejoindre en bus comme la dernière fois demain @33673298521
Tu finis à quelle heure ?
",NEGATIVE,0.9642,POSITIVE,0.691
"cool à 20 heures
",POSITIVE,0.9973,POSITIVE,0.7946
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"ça va toi
",NEUTRAL,0.5652,POSITIVE,0.6671
"Oui oui très bien
On fait un backgammon avec Nico
",NEGATIVE,0.8132,POSITIVE,0.9523
"bien
",POSITIVE,0.9914,POSITIVE,0.9232
"Et je suis pas la samedi soir non plus mais on peut manger ensemble samedi midi et dimanche midi
",NEGATIVE,0.7952,NEUTRAL,0.611
"Et Dimanche soit
Soir*
",NEGATIVE,0.8359,NEGATIVE,0.7061
"OK chéri avec plaisir , qu'est ce que tu es demandé!!!!
",POSITIVE,0.9091,POSITIVE,0.8328
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"Un vrai ministre
",NEGATIVE,0.8609,POSITIVE,0.7696
"c'est clair
",POSITIVE,0.9955,POSITIVE,0.7446
"Tout de suite !! Vous dites ca car j ai une polo mdr
",POSITIVE,0.971,NEGATIVE,0.7638
"ben oui on est un peu jaloux
",NEUTRAL,0.6604,NEUTRAL,0.5127
"Non c esr juste que mes collegues ils disent que j ai une voiture de ministre lol
Ou il faut ce nettoyer les pied avant d entrer
",NEGATIVE,0.9556,NEUTRAL,0.6479
"tu diras à tes collègues qu'ils n'y connaissent rien Volkswagen=voiture du peuple
",NEGATIVE,0.9656,NEUTRAL,0.5532
"Oui y en a un il a dit c est pas une voiture du peuple lol
",NEGATIVE,0.9365,NEUTRAL,0.5794
"en week-end le mercredi soir trop cool
",POSITIVE,0.9942,POSITIVE,0.9582
"Ha bah oui c’est vrai
",NEGATIVE,0.8965,POSITIVE,0.7382
"purée je suis triste pour shaun
yeeeesssss
",NEGATIVE,0.8987,NEUTRAL,0.6024
"Haha je m’en doutais un peu que ça s’arrangerait
C’est une bonne technique de repartir avec les fleurs et le chocolat
",NEGATIVE,0.9035,NEUTRAL,0.6291
"économique !!!
",POSITIVE,0.996,NEUTRAL,0.5034
"C est exactement ce que j ai dit a pierre !
",POSITIVE,0.9198,POSITIVE,0.8647
"Le wifi du bus, coucou
",NEGATIVE,0.9783,NEGATIVE,0.864
"coucou bon voyage, le bus a démarré !
joli bureau
",POSITIVE,0.9084,POSITIVE,0.8935
"Haha le gars avec qui je partage le AirBnb vit aux US mais il vient du Canada à la base... d’Ottawa !
Le monde est petit
",POSITIVE,0.9879,NEUTRAL,0.5765
"trop drôle et oui le monde est petit
c'est joli!!! j'espère que tu en amèneras pour Noël ça fera boîte de nuit!!!
",POSITIVE,0.8748,POSITIVE,0.9738
"Mdr oui si tu veux lol
",NEGATIVE,0.93,POSITIVE,0.7795
"et c'est parti pour taxi 2
",POSITIVE,0.9485,NEUTRAL,0.5188
"Haha bon film !
C’est mon préfère le 2
",POSITIVE,0.9669,POSITIVE,0.9943
"je me rappelais plus qu'il lui donnait son permis alors qu'il était rentré dans un magasin !!!
",NEGATIVE,0.9058,NEUTRAL,0.6404
"Coucou !
httpsPour vous créer votre compte Spotify
C'est pas comme Netflix, donc pas de partage possible, un compte chacun
J'envoie à Kethiel via Facebook
J'ai mis ton adresse Maman, il faut normalement que ""tout le monde vive sous le même toit""
",NEGATIVE,0.9835,POSITIVE,0.8279
"merci chéri tu ne perds pas de temps dis donc c'est gentil, j'attends mon téléphone du coup
",NEGATIVE,0.8911,NEUTRAL,0.6285
"Je sais pas s'il le demande mais il suffit de dire oui
Ouais j'utilise beaucoup Spotify et les pubs me saoulaient
J'ai signé mon contrat ce matin au fait, et je confirme mon labo est fermé pour les 2 semaines de Noël
Donc congés offerts =)
",NEGATIVE,0.9633,NEUTRAL,0.5141
"ça c'est cool je suis très contente pour toi
",POSITIVE,0.9684,POSITIVE,0.9612
"Oui je pourrai voir du monde sur Bordeaux / Toulouse comme ça
",POSITIVE,0.9355,POSITIVE,0.8498
"et puis tu seras riche!!! ce sera mieux pour toi
",POSITIVE,0.9938,POSITIVE,0.6716
"haha oui ^^
",POSITIVE,0.7206,POSITIVE,0.8528
"il y a de house dans friends
",POSITIVE,0.9973,POSITIVE,0.7816
"Quoi ?
Ha Dr House
J’avais zappé
Ya tellement d’acteurs
",NEGATIVE,0.9884,NEGATIVE,0.9191
"purée les chéris il m'arrive un truc de fou, ce matin Thibaud un pharmacien qui avait fait un remplacement chez les Lambert et avec qui j'avais sympathisé, me propose de m' associer avec lui pour racheter une pharmacie en faillite, 1,7  millions pour un chiffre d'affaires de 2,8 millions sans apport personnel et bien payé !!!! je crois bien que je vais accepter!!! lui s'occupe de tout se qui m'emmerde commandes, négociations avec les labo et moi je m' occupe du comptoir et des deux maisons de retraite qu'en pensez vous
je vous en reparlerez de vive voix
ce
",NEGATIVE,0.9418,NEUTRAL,0.6201
"Ca peut être cool, elle est où la pharmacie ?
",POSITIVE,0.8356,NEUTRAL,0.6328
"à Mussidan en Dordogne, lui il habite bordeaux et fait le trajet tous les jours , je travaillerai que 4 jours par semaine donc c'est faisable vu que votre soeur ne veut pas déménager si loin
et quand elle sera plus grande on verra
il met 1heure pour y aller
",NEUTRAL,0.5623,NEUTRAL,0.575
"Pourquoi elle est en faillite la pharmacie ?
",NEGATIVE,0.955,NEGATIVE,0.8015
"le mec l'a acheté pour un chiffre d'affaires de 4,3 millions elle en fait maintenant 2,8 et il se prenait 12000 euros par mois de salaire lol
",POSITIVE,0.7915,NEGATIVE,0.8025
"Haha quel champion
",POSITIVE,0.98,POSITIVE,0.8874
"c'est clair
",POSITIVE,0.9955,POSITIVE,0.7446
"Ben c est comme tu le sens maman !! Dans tout les cas on est avec toi !
",POSITIVE,0.9859,POSITIVE,0.9246
"Yes grave
",NEUTRAL,0.6266,POSITIVE,0.9299
"merci les chéris je pense que je vais foncer c'est une chance pour moi de finir ma vie d'une façon un peu moins merdique et de pouvoir vous bichonner un peu
",NEGATIVE,0.914,POSITIVE,0.9058
"Haha tu nous as déjà bien bichonné
",NEGATIVE,0.9767,POSITIVE,0.6801
"Ah elle va nous bichonner au secours !!! Mdr finalement accepte pas lol
",NEGATIVE,0.7923,NEGATIVE,0.9289
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"Bon les enfants c est bon  je suis lancer dans l achat d un t2 !!
",POSITIVE,0.9711,NEUTRAL,0.5558
"Et bah dis donc, entre Maman qui change de taff et Nico qui investit son T2, j'suis à la traine
J'ai acheté du chocolat
Mais c'est cool !
Il sera où ?
",NEGATIVE,0.9603,NEGATIVE,0.8845
"cool pour le chocolat et super cool pour le t2 lequel ?
",POSITIVE,0.9891,POSITIVE,0.7164
"Ben pas loin de chez papa lol
",POSITIVE,0.947,NEUTRAL,0.6475
"Ha tu vas pouvoir aller faire tes courses au Super U
",NEGATIVE,0.9254,NEUTRAL,0.6057
"Ben le mieux des 2 !!
Mdr non
",NEGATIVE,0.9728,NEUTRAL,0.5596
"enfin bon c'est pas encore fait
pour moi
",POSITIVE,0.987,NEGATIVE,0.8846
"Non c est plus vers les boulevard ...
Et moi non plus pas encore fait ca sera 2022 lol
",NEGATIVE,0.6779,NEGATIVE,0.7734
"Au moins c'est en marche pour vous 2
#Macron
",POSITIVE,0.9377,POSITIVE,0.7358
"ah moi si ça marche c'est pour juin juillet 2020
",POSITIVE,0.8768,NEUTRAL,0.609
"Puree j ai consommer tour mes 5go d internet j ai plus de 4G jusqu au 25 misere !
",NEGATIVE,0.8776,NEGATIVE,0.9547
"Ca va, moins d'une semaine
",NEGATIVE,0.9377,NEUTRAL,0.568
"mais tu fait quoi !!!!
",POSITIVE,0.7117,NEGATIVE,0.9872
"Ben j aimerais bien savoir car d habitude je consomme pas autant !
",POSITIVE,0.9058,POSITIVE,0.7318
"T'aurais pas coupé le Wifi et oublié de le réactiver en rentrant chez toi ?
Ca m'est déjà arrivé
",NEGATIVE,0.9384,NEUTRAL,0.665
"Peut etre mais meme je fais rien je lis pas de video peut etre que j ai fais des mises a jours ... sans faire gaffes
Enfin bref c est la misere !
",NEGATIVE,0.9826,NEGATIVE,0.997
"mon pauvre chéri comment tu vas faire pour jouer à clash of clan au boulot!!!!
",POSITIVE,0.9527,NEGATIVE,0.921
"Je joue a la maison pas le choix et sfr me propose 100 mo pour 2 euros donc meme pas en reve !
",POSITIVE,0.8157,NEGATIVE,0.9763
"allez courage plus que 6 jours
",POSITIVE,0.999,POSITIVE,0.6765
"Oui
",NEUTRAL,0.5688,POSITIVE,0.8953
"Ca a l’air délicieux effectivement
",POSITIVE,0.9817,POSITIVE,0.9603
"je t'en ferai quand tu viendras c'est vraiment très bon
",NEGATIVE,0.8112,POSITIVE,0.9937
"Yes cool !
",POSITIVE,0.9998,POSITIVE,0.963
"Mouais et le parmentier a la pomme de terre c est démodé ?
",NEGATIVE,0.9517,NEGATIVE,0.9943
"c'était pour varier les plaisirs
",POSITIVE,0.94,POSITIVE,0.6926
"Ah ! Ben c est bien moi pour varier mon plaisir tu m en feras a la patate !! 😉
",NEGATIVE,0.8571,POSITIVE,0.739
"mais oui mon chéri t'inquiète
eh bien voilà j'ai fait changé la vitre de la chambre de kethiel 245 euros joyeux Noël !!!!!
",NEUTRAL,0.6481,POSITIVE,0.6677
"Et bin, pourquoi maintenant ?
",NEGATIVE,0.9514,NEGATIVE,0.6847
"parce que je trouvais qu'il faisait vraiment froid et que un an sans vitre ça me paraissait une bonne leçon, comme elle ne s'enferme plus aussi longtemps dans sa chambre ça fait froid dans l'appart
",NEGATIVE,0.817,POSITIVE,0.8123
"Ha ok
",POSITIVE,0.9938,NEUTRAL,0.6663
"je vais essayer de m'en faire rembourser un bout par l'assurance
",POSITIVE,0.7721,NEUTRAL,0.5619
"Il etait temps
",POSITIVE,0.9715,NEUTRAL,0.5384
"Haaa enfin The Witcher
",NEGATIVE,0.9526,POSITIVE,0.8928
