channel;sequence;default label;default score;camembert label;camembert score;label
#bamako;Jeu arrêté par Lucifer7 tapez  !start  pour le relancer;NEGATIVE;0,9747;NEGATIVE;0,8156;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;Morata olmo jolie duo de surimi;POSITIVE;0,8994;POSITIVE;0,8602;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;mdrrrrrrrrrrrrrrrrr;NEGATIVE;0,9864;NEUTRAL;0,6418;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;plus moyen de parler;NEUTRAL;0,5257;NEGATIVE;0,7765;
#bamako;lol  MAaTriix :p;NEGATIVE;0,9882;POSITIVE;0,7259;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;lol MacDeluxe je te l'avais dit !! morata a marquer;NEGATIVE;0,8238;NEUTRAL;0,5879;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;Comme un ouragan kaiii passai sur moiiii lalalalalala;NEGATIVE;0,9457;NEUTRAL;0,6302;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;Lucifer ici londre;NEGATIVE;0,9898;NEUTRAL;0,5739;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;Mayday;NEUTRAL;0,6072;NEUTRAL;0,5776;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9841;NEUTRAL;0,6234;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa!;NEGATIVE;0,9816;POSITIVE;0,6896;
#bamako;Waaa;NEGATIVE;0,8708;NEUTRAL;0,5476;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa!;NEGATIVE;0,9816;POSITIVE;0,6896;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa!;NEGATIVE;0,9816;POSITIVE;0,6896;
#bamako;mdrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr;NEGATIVE;0,9884;NEUTRAL;0,6617;
#bamako;j'suis au tel;NEGATIVE;0,9904;NEGATIVE;0,7374;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;oui mayday je vous ai pedu mac;NEGATIVE;0,9277;NEUTRAL;0,6216;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa!;NEGATIVE;0,9816;POSITIVE;0,6896;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;allez l italieeeeeeeeeeeeee viva italiaaaaaaaaaaaaaaaaaaaa!;NEGATIVE;0,9816;POSITIVE;0,6896;
#bamako;perdu;NEGATIVE;0,8544;NEGATIVE;0,9857;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako; Bienvenue sur  #BamaKo  eurasienne  pour démarrer le jeu, tape !start;NEGATIVE;0,8965;POSITIVE;0,7215;
#bamako;ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ALLEZ l'espagneeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee v;NEGATIVE;0,9764;POSITIVE;0,7125;
#bamako;BIM !!;NEGATIVE;0,9651;NEUTRAL;0,5609;
#bamako;Excess flood :x;NEGATIVE;0,9364;NEGATIVE;0,7474;
#bamako;Cheh eurasienne !;NEUTRAL;0,6154;NEUTRAL;0,6226;
#bamako;Cheh eurasienne !;NEUTRAL;0,6154;NEUTRAL;0,6226;
#bamako;mdrrrrrrrrrrrrrrrrrrrrrrr;NEGATIVE;0,9875;NEUTRAL;0,6456;
#bamako;mdrrrrrrrrrrrrrrrrrrrrrrrrrrrrr;NEGATIVE;0,988;NEUTRAL;0,6606;
#bamako;mdrrrrrrrrrrrrrrrrrrrrrrrrrr;NEGATIVE;0,9857;NEUTRAL;0,6491;
#bamako;lucifer jvoulai mettre la recette d gratin dauphinois;NEGATIVE;0,9607;NEUTRAL;0,6137;
#bamako;desole;NEGATIVE;0,9972;NEGATIVE;0,8748;
#bamako;Un gratin pour 8 personnes;NEUTRAL;0,6595;NEGATIVE;0,7942;
#bamako;Pas grave;NEGATIVE;0,9949;NEGATIVE;0,9607;
#bamako;Mdrrrr;NEGATIVE;0,9617;NEGATIVE;0,8934;
#bamako;Alala quel panache;NEGATIVE;0,9563;POSITIVE;0,7706;
#bamako;j'ai vraiment une tete à faire du gratin dauphinois lol;NEGATIVE;0,954;NEGATIVE;0,9534;
#bamako;Quel fin d match;POSITIVE;0,8489;NEGATIVE;0,7554;
#bamako;allez on suit le match ^^;NEUTRAL;0,5913;NEUTRAL;0,5751;
#bamako;allezzzzzzzzzzzzzzzzzzzzzzzzzzz italiaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9963;NEUTRAL;0,5425;
#bamako;pfff ce con de morataa;NEGATIVE;0,9853;NEGATIVE;0,9418;NEGATIVE
#bamako;oui lucifer je sent en toi un maitre saucier en béchamel;NEGATIVE;0,8904;POSITIVE;0,8574;
#bamako;Morata jvou ai dit son prochain but est prévu pour le 14 mai 2022..g vu sur booking;NEGATIVE;0,9609;NEGATIVE;0,7037;
#bamako; Bienvenue sur  #BamaKo  AbMo  pour démarrer le jeu, tape !start;NEGATIVE;0,9615;NEUTRAL;0,636;
#bamako;Abmo t glisse beaucoup;NEGATIVE;0,7661;NEUTRAL;0,6131;
#bamako;3 mn;NEGATIVE;0,6809;NEGATIVE;0,7247;
#bamako;Ya eu une main nan;NEGATIVE;0,9461;NEGATIVE;0,8289;NEGATIVE
#bamako;OPui;POSITIVE;0,9722;NEUTRAL;0,6421;
#bamako;La var ?;NEGATIVE;0,9774;NEGATIVE;0,8522;
#bamako;pas de ma faute , MacDeluxe;POSITIVE;0,9691;NEGATIVE;0,8246;
#bamako;il à pas sifflé;NEGATIVE;0,7117;NEGATIVE;0,9587;NEGATIVE
#bamako;La vaaaaaar;NEGATIVE;0,9621;NEGATIVE;0,7147;
#bamako;pas siffle;NEGATIVE;0,7942;NEGATIVE;0,7341;NEGATIVE
#bamako;Waaaa;NEGATIVE;0,9669;NEUTRAL;0,5082;
#bamako;Scandaaaal;NEGATIVE;0,9318;POSITIVE;0,8547;
#bamako;L'espagne c fai avoir la;POSITIVE;0,8793;NEUTRAL;0,6529;NEGATIVE
#bamako;Mdrrr;NEGATIVE;0,9667;NEGATIVE;0,7358;
#bamako;Tant mieux pour mon loto foot;NEUTRAL;0,5193;NEGATIVE;0,8174;
#bamako;trop fort;NEGATIVE;0,9857;POSITIVE;0,7685;
#bamako;grrrrrrrrrrrr;NEGATIVE;0,9852;NEUTRAL;0,6264;
#bamako;mdrrrrrr MacDeluxe;NEGATIVE;0,9716;NEUTRAL;0,6336;
#bamako;ouaiii;NEUTRAL;0,6138;POSITIVE;0,8319;
#bamako;lolol;NEGATIVE;0,9476;POSITIVE;0,684;
#bamako;Nul c tres bien;NEGATIVE;0,8415;NEGATIVE;0,7531;
#bamako;Mdrrr;NEGATIVE;0,9667;NEGATIVE;0,7358;
#bamako;PROLOGATIONNNNNNNNNNNNNNNNNNNNNNNN;NEGATIVE;0,9948;NEGATIVE;0,8776;
#bamako;Prolongations;NEGATIVE;0,9902;NEGATIVE;0,8447;
#bamako;4 sur 5 au loto foot..pas mal;NEGATIVE;0,9852;POSITIVE;0,6846;
#bamako;hey  fatma  n   eurasienne|vivaitalia;POSITIVE;0,897;NEUTRAL;0,646;
#bamako;les dédis c'est pour demain soir  eurasienne|vivaitalia;POSITIVE;0,7545;NEGATIVE;0,6722;
#bamako;a la var ils ont vu la main c bizarre;NEGATIVE;0,9845;NEGATIVE;0,7932;
#bamako;ouiiiiiiiiiiiiiii;NEGATIVE;0,9698;POSITIVE;0,9056;
#bamako;L arbitre a pas calculai eura c etrange;NEGATIVE;0,8413;NEGATIVE;0,694;
#bamako;ils ont consideres pas volontaire;POSITIVE;0,936;NEGATIVE;0,8478;
#bamako;si si la var a regarde;POSITIVE;0,9578;NEUTRAL;0,5666;
#bamako;le ballon va  a la main pas le contraire;NEGATIVE;0,835;NEGATIVE;0,8694;
#bamako;Mais ya plus la regle des mains volontaires ou involontaire..mtn quand ya main c automatic penalti;NEGATIVE;0,99;NEUTRAL;0,6152;
#bamako;la preuve que non;NEGATIVE;0,7762;NEUTRAL;0,6561;
#bamako;Comme en ligue drs champions pareil;POSITIVE;0,9049;NEGATIVE;0,9132;
#bamako;Rappel toi kimpembe;NEGATIVE;0,9572;POSITIVE;0,7532;
#bamako;noon non il se reprend pour se lever;NEGATIVE;0,8665;NEGATIVE;0,8027;
#bamako;et la vient vers lui;NEGATIVE;0,909;POSITIVE;0,747;
#bamako;Bin normalement c la regle a suivre..l arbitre a pas appliquai la regle la;NEGATIVE;0,8629;NEGATIVE;0,8072;
#bamako;balle;POSITIVE;0,8215;NEUTRAL;0,5472;
#bamako;lol le stress !;NEGATIVE;0,979;NEUTRAL;0,5287;NEGATIVE
#bamako;c'est une règle dans le hands;NEGATIVE;0,7423;NEUTRAL;0,5194;
#bamako;oui je vénère;NEGATIVE;0,9088;NEUTRAL;0,6284;
#bamako;Meme involontaire il doi siflai;NEGATIVE;0,7811;NEGATIVE;0,7444;
#bamako;non il sait faire quedal là;NEGATIVE;0,8955;NEGATIVE;0,8634;
#bamako;c'est la règle vraiment;NEGATIVE;0,9482;NEUTRAL;0,5409;
#bamako;même les espagnols n'ont pas contesté;NEGATIVE;0,8627;NEGATIVE;0,8201;
#bamako;c partiiiiiiiiiiiiiiiiiii;NEUTRAL;0,5949;POSITIVE;0,8561;
#bamako;La main c pour faire la mecanique c est pas pour le football;NEUTRAL;0,6462;NEGATIVE;0,9171;
#bamako;allezzzzzzzzzzzzzz italiaaaaaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9962;NEUTRAL;0,5651;
#bamako;allezzzzzzzzzzzzzz italiaaaaaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9962;NEUTRAL;0,5651;
#bamako;allezzzzzzzzzzzzzz italiaaaaaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9962;NEUTRAL;0,5651;
#bamako;allezzzzzzzzzzzzzz italiaaaaaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9962;NEUTRAL;0,5651;
#bamako;allezzzzzzzzzzzzzz italiaaaaaaaaaaaaaaaaaaaaaaaa;NEGATIVE;0,9962;NEUTRAL;0,5651;
